"track","artist","uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","chorus_hit","sections","target","explicit"
"What U Gon' Do",8005,"1bTphHXspys3RvvRxfzzIc",0.838,0.724,1,0.7706,0,0.242,7.68e-05,0,0.162,0.537,0.6909,0.1799,4,0.1038,20,1,1
"Pain",7915,"5PZ2cqh9Yem2g6cTSOLllz",0.416,0.741,7,0.8331,1,0.0335,0.00804,0,0.273,0.286,0.7384,0.107,4,0.1075,10,1,0
"Not Meant To Be",7068,"5xyACR2lzIyzFepF4qlAas",0.415,0.781,1,0.7696,1,0.0357,0.00401,0,0.126,0.261,0.6576,0.1147,4,0.1872,9,1,0
"All That I've Got",8007,"6IxQ0PdozaZKch1m8tGCwb",0.335,0.858,7,0.8209,1,0.0532,0.00289,0,0.148,0.451,0.8187,0.124,4,0.08,12,0,1
"I Can't Stop Loving You",8010,"6iWs0J0CnadMMbxLQtZrCG",0.702,0.297,3,0.709,0,0.0445,0.724,0,0.124,0.123,0.6495,0.1822,4,0.0917,15,1,0
"Be Your Man",8013,"0UxGJcWb5MGtAu1vycuEbJ",0.789,0.495,11,0.7565,0,0.0794,0.046,1e-04,0.0646,0.232,0.374,0.1174,4,0.1166,10,0,0
"Amazing",8014,"0m3Ze0cy8qBHSsV2exAfCw",0.588,0.554,8,0.7382,1,0.0545,0.216,0.118,0.0619,0.496,0.6722,0.129,4,0.1286,10,1,0
"Show Me The Meaning Of Being Lonely",4733,"3BsaRV5QIulYz2lV9WWa8T",0.63,0.625,6,0.8097,0,0.0252,0.231,0,0.0765,0.683,0.7728,0.1269,4,0.1081,13,1,0
"Kaattadi",8015,"6y7PQStzLzEjZClLeOb8sQ",0.657,0.735,2,0.7003,1,0.092,0.227,0,0.651,0.721,0.6899,0.1326,3,0.2834,8,0,0
"Live Your Life",8016,"3jlbL2OTD5YmIunYzgQTAN",0.375,0.862,11,0.8468,0,0.255,0.071,0,0.211,0.478,0.7353,0.1915,4,0.1389,15,1,1
"Here Without You",6870,"3NLrRZoMF0Lx6zTlYqeIo4",0.536,0.55,10,0.7742,0,0.0248,0.0537,0,0.134,0.234,0.6625,0.1291,4,0.2549,8,1,0
"Shake It",8017,"5619Ojc6t9evEEs3B7Drhe",0.618,0.955,4,0.8367,1,0.0798,0.00221,0,0.486,0.79,0.6901,0.0926,4,0.1498,11,1,0
"Soulja Girl",8020,"0N9b7upoCixmvrsF0e4XN3",0.578,0.714,11,0.8428,0,0.0349,0.0846,0,0.139,0.145,0.3358,0.0974,4,0.2819,7,1,0
"With Arms Wide Open",5092,"0eKyHwckh9vQb8ncZ2DXCs",0.41,0.539,0,0.738,1,0.0302,0.00425,9e-04,0.117,0.141,0.6387,0.1517,4,0.073,11,1,0
"Diddy",8025,"4INDiWSKvqSKDEu7mh8HFz",0.845,0.884,6,0.8222,0,0.0759,0.0128,0,0.203,0.904,0.4809,0.1408,4,0.1343,10,1,1
"The Underdog",4876,"6MCYY4i1zrRIbVj9YlVUdF",0.693,0.527,7,0.6854,1,0.0365,0.0667,0.0014,0.663,0.911,0.6677,0.1189,4,0.0799,12,0,0
"Angel Of Music",2388,"5o0xOQhYxr3KqYn4cRE6Ed",0.296,0.0401,10,0.3939,1,0.0431,0.954,0,0.134,0.288,0.4673,0.0825,5,0.1562,9,0,0
"Here's To The Night",4811,"4tgeQrPu5xkrnwErym2JsJ",0.583,0.652,7,0.7845,1,0.0244,0.0405,4e-04,0.0781,0.352,0.4483,0.1361,4,0.2233,9,1,0
"Echo's Answer",5293,"3ZB8WOTt7p9cSia9iG0TMz",0.212,0.216,0,0.5234,1,0.0426,0.952,0.804,0.107,0.0774,0.3697,0.1001,4,0.0926,9,0,0
"Love At First Sight",3294,"6ua8mbyHXTHpAmGyGpFAS2",0.603,0.774,3,0.7886,0,0.0428,0.0288,0.051,0.0533,0.48,0.575,0.1289,4,0.1486,10,1,0
"Ten Rounds With Jose Cuervo",5043,"26J61MmE6YCWqIyROZdEgL",0.681,0.864,2,0.7504,1,0.0347,0.00504,0,0.212,0.931,0.5846,0.0942,4,0.2304,7,1,0
"I Wanna Know",4957,"1m2xMsxbtxv21Brome189p",0.725,0.487,8,0.7909,0,0.0368,0.26,0,0.431,0.599,0.626,0.1653,4,0.1147,12,1,0
"El Son del Dolor",6787,"7j7qS7NIvezns7Z5fLUAuT",0.47,0.821,6,0.7651,1,0.0455,0.0103,0,0.387,0.355,0.6711,0.1322,4,0.0823,8,0,0
"Another Sunday Morning",8031,"2apLwonKTtSflF9U5SNuD0",0.539,0.971,0,0.8249,1,0.0437,0.00719,3e-04,0.151,0.814,0.5292,0.0805,4,0.1085,10,0,0
"Chances",7369,"1MzlQlMCHU4zSyHjVGbMln",0.401,0.802,10,0.7976,1,0.0291,0.0236,0,0.224,0.326,0.7543,0.1146,4,0.1374,8,1,0
"Until The End Of Time",5197,"5avQSAKB1dOEeIQBqV4jgW",0.757,0.706,8,0.7757,1,0.203,0.0267,0,0.197,0.375,0.4461,0.1465,4,0.4995,10,1,1
"Dreams",7191,"5F7caGhe84C6ONva5S8yXF",0.63,0.78,6,0.804,1,0.221,0.00499,0,0.206,0.281,0.7166,0.1589,4,0.0957,22,1,1
"Understanding in a Car Crash",7011,"4pBfU4RSvH0NzjEr2OgjWn",0.4,0.907,5,0.8125,1,0.101,4.1e-05,5e-04,0.151,0.413,0.7481,0.1453,4,0.1856,11,0,0
"How Low",6777,"1WtTLtofvcjQM3sXSMkDdX",0.784,0.498,1,0.769,1,0.0533,0.00248,0,0.224,0.418,0.6622,0.1061,4,0.2796,6,1,1
"My Life for Hire",7260,"5EFSJ6Or2ViON4jKL6xvB0",0.419,0.907,8,0.8129,1,0.0854,0.000281,0,0.177,0.653,0.6653,0.1137,4,0.4997,7,0,0
"Get Buck",8036,"2v89G6dKQHB3LiV1Ej1vfX",0.797,0.667,1,0.788,0,0.158,0.545,0,0.0357,0.621,0.3519,0.139,4,0.072,9,1,1
"Meant To Live",7331,"2md2i5QvelRFnafpnd6LOg",0.397,0.903,2,0.8207,1,0.0457,0.00575,0,0.362,0.556,0.6971,0.106,4,0.0987,8,1,0
"I'm Outta Love",8037,"2CaseM6BKvQpi6blK8nbxC",0.761,0.716,10,0.7943,0,0.056,0.398,0,0.0771,0.649,0.5493,0.1334,4,0.1246,10,1,0
"Heartbeats",8038,"2YacpExEbX9tF8IbFlFOo4",0.649,0.753,8,0.8143,1,0.0319,0.0209,1e-04,0.105,0.46,0.4047,0.1249,4,0.17,10,0,0
"My Immortal",8041,"4UzVcXufOhGUwF56HT7b8M",0.19,0.265,9,0.7209,1,0.0356,0.863,0,0.134,0.101,0.3634,0.144,4,0.149,12,1,0
"Breakeven",8042,"38xWaVFKaxZlMFvzNff2aW",0.63,0.698,10,0.8221,1,0.0244,0.173,0,0.0789,0.529,0.4325,0.1433,4,0.082,10,1,0
"She Wouldn't Be Gone",6595,"4UIOPiM5kNcJFUoRtdDRZa",0.51,0.683,0,0.8258,1,0.0302,0.166,0,0.0795,0.211,0.7356,0.1148,4,0.1055,13,1,0
"Amplifier",8043,"0l1i3nJ4aDMk0inxnvzYTz",0.727,0.714,2,0.8225,1,0.0872,0.0209,0,0.153,0.618,0.7544,0.1256,4,0.0866,11,0,0
"Bad Boyz",8045,"2MNQMtZbOb7rBWli3TSok0",0.788,0.594,6,0.8145,0,0.336,0.0249,0,0.0534,0.691,0.3857,0.1231,4,0.3202,9,1,1
"Laughed Until We Cried",6570,"1nJlb0ZE6uZHk7D8YS7353",0.547,0.485,7,0.8036,1,0.0292,0.467,0,0.0736,0.243,0.6672,0.1067,4,0.0803,13,1,0
"That's What I Love About Sunday",6606,"1fmi1hOBtH8xfUiWz4LVtE",0.6,0.56,8,0.7833,1,0.0325,0.479,0,0.111,0.417,0.6415,0.106,4,0.0735,10,1,0
"I'm On A Boat",8047,"3IQSYqnKsCTMLWn2xE3HFT",0.623,0.871,0,0.8675,1,0.239,0.0465,0,0.111,0.653,0.6903,0.0779,4,0.0979,7,1,1
"Anemone",5035,"70WSr32oW4jC1na5I0j0D6",0.527,0.636,5,0.6416,0,0.0347,0.0599,0.843,0.204,0.607,0.3823,0.1888,4,0.1633,11,0,0
"Viva La Vida",7206,"1mea3bSkSGXuIRvnydlB5b",0.485,0.619,5,0.766,0,0.0289,0.0941,0,0.109,0.416,0.6349,0.1315,4,0.1113,11,1,0
"Upside Down",7013,"6shRGWCtBUOPFLFTTqXZIC",0.787,0.655,6,0.7396,0,0.0431,0.238,2e-04,0.138,0.65,0.4714,0.1105,4,0.3247,7,1,0
"I Wish I Wasn't",7313,"4xVTo97ZBwlT8ai9Wj8zw4",0.74,0.434,1,0.7962,1,0.0443,0.778,0,0.128,0.333,0.5148,0.1396,4,0.1398,11,1,0
"Nothing In This World",8057,"54Ev13Dca9qrYZDNLFUYpb",0.7,0.63,6,0.8473,1,0.0444,0.195,0,0.034,0.399,0.607,0.1369,4,0.1588,11,1,0
"Lean Wit It, Rock Wit It",8059,"7cVmKBwzPsh4Fmb6SplfEm",0.886,0.62,5,0.7932,1,0.307,0.082,0,0.1,0.6,0.3498,0.1237,4,0.1016,6,1,1
"Good Directions",6565,"7GQjJEwqlp6m5HNWVQd6OR",0.716,0.72,5,0.8723,1,0.0319,0.307,0,0.135,0.464,0.5635,0.115,4,0.1804,7,1,0
"When I'm Gone",4666,"42YNobZ4HN3tRVEA47wLT6",0.619,0.746,10,0.8012,0,0.36,0.0537,0,0.295,0.757,0.6897,0.1556,4,0.0998,15,1,1
"Whiskey Lullaby",8063,"4BXkf6yww23Vdju7E1fUrn",0.587,0.35,2,0.6833,1,0.0318,0.74,0,0.156,0.17,0.3426,0.1421,4,0.16,14,1,0
"The One",4733,"44kgtDJyAFv4Z01z7bIxco",0.663,0.934,5,0.8282,0,0.0348,0.0646,0,0.164,0.621,0.5061,0.1219,4,0.2744,8,1,0
"Mad",6729,"6Hn9Uc1mMNfqChXU3txNke",0.727,0.649,0,0.8039,1,0.0338,0.661,0,0.111,0.669,0.598,0.1391,4,0.1534,11,1,0
"Jumpin', Jumpin'",4936,"4pmc2AxSEq6g7hPVlJCPyP",0.771,0.685,1,0.8193,1,0.0567,0.00543,0.0016,0.0537,0.683,0.4094,0.1239,4,0.1753,10,1,0
"Pass That Dutch",7202,"1MaI6NwdrqnE3mRzOYTpoo",0.899,0.645,10,0.6689,0,0.271,0.0435,0.101,0.358,0.348,0.5101,0.1158,4,0.2259,10,1,1
"Rollin'",5778,"3IV4swNduIRunHREK80owz",0.603,0.933,1,0.847,1,0.171,0.00591,0,0.206,0.709,0.443,0.1137,4,0.1025,9,1,1
"Act A Fool",6777,"28mv40MzspRZn0PBcO2itT",0.573,0.906,9,0.8674,1,0.325,0.229,0,0.183,0.775,0.5089,0.1491,5,0.0963,10,1,1
"Buzzin'",8067,"3wQaW4rEZe7AaDrlrX4eDy",0.85,0.58,2,0.7436,1,0.0563,0.0171,0,0.072,0.321,0.4279,0.1128,4,0.0915,8,1,1
"Tie Me Down",8068,"4faiJXyBflUVVOOE9fxbeg",0.42,0.787,8,0.8231,1,0.294,0.0104,0,0.198,0.38,0.4506,0.0919,4,0.0727,10,1,1
"Can't Tell Me Nothing",8070,"2MIBAmYwiuGoKUlpq9B9sZ",0.596,0.62,5,0.7872,0,0.039,0.0122,0,0.82,0.102,0.3681,0.1497,4,0.1862,9,1,1
"It Ends Tonight",6574,"1FMHNVeJ9s1x1l1WlaRs2I",0.454,0.636,0,0.8174,1,0.0273,0.00228,0,0.154,0.313,0.4043,0.133,4,0.1278,9,1,0
"Shut Up And Drive",7034,"4Tn2llBm1g0UlWctmgPL8Z",0.735,0.826,1,0.8137,1,0.0349,0.00101,0.129,0.197,0.74,0.6116,0.1128,4,0.1141,8,1,0
"It's Five O'Clock Somewhere",8071,"5oHHMDcVOmPSFrCgdbHPdb",0.713,0.772,2,0.7751,1,0.0372,0.208,0,0.211,0.88,0.5759,0.1239,4,0.1002,11,1,0
"Honestly",8072,"0wGWmko6pOeimMMATKGz2I",0.449,0.903,1,0.8127,1,0.0388,2.48e-05,0,0.133,0.583,0.6648,0.1097,4,0.2309,10,1,0
"In The End",6639,"60a0Rd6pjrkxjPbaKzXjfq",0.556,0.864,3,0.7928,0,0.0584,0.00958,0,0.209,0.4,0.4836,0.1156,4,0.1821,7,1,0
"Un mestiere qualunque",6663,"68OwzL0UGfgIKTpn0p1azy",0.681,0.778,9,0.8044,0,0.137,0.22,0,0.0735,0.639,0.3907,0.1279,4,0.1402,8,0,0
"I Believe",6862,"2zZJnAlhgvW6DERn1tu3fb",0.525,0.446,8,0.7297,1,0.0308,0.357,0,0.161,0.134,0.6158,0.1686,4,0.2207,11,1,0
"Hotel Room Service",7513,"6Rb0ptOEjBjPPQUlQtQGbL",0.851,0.629,1,0.7386,1,0.175,0.00705,4e-04,0.0746,0.789,0.5795,0.1285,4,0.1167,7,1,0
"Get Up",8075,"4PrquuUN34hswtM71OMvxS",0.941,0.631,1,0.7901,0,0.114,0.0366,0,0.0311,0.63,0.5915,0.1446,4,0.1355,11,1,0
"Redneck Woman",7985,"26bL4gSULWDgdIMX0pRFrG",0.499,0.825,6,0.8084,1,0.177,0.13,0,0.306,0.753,0.8513,0.1184,4,0.1672,8,1,0
"Need You Now",7312,"11EX5yhxr9Ihl3IN1asrfK",0.587,0.622,4,0.8,1,0.0303,0.0927,6e-04,0.2,0.231,0.4965,0.1534,4,0.1587,14,1,0
"The Hand That Feeds",3721,"5ugzDiilhy6ILKmKfhEzd7",0.587,0.99,0,0.8224,1,0.0783,0.0172,7e-04,0.104,0.486,0.5888,0.1124,4,0.1162,9,1,0
"I Love This Bar",6544,"32jHB7W9b08OTorAqR0cJo",0.608,0.825,2,0.7835,1,0.0419,0.024,0.0066,0.346,0.454,0.5292,0.1893,4,0.0973,13,1,0
"U Already Know",8082,"0ahRDzkKq0KEi7FRoHb0qk",0.694,0.511,8,0.718,1,0.0449,0.274,0,0.166,0.931,0.4003,0.1044,4,0.0798,10,1,1
"Luv U Better",3330,"0HJYzGavqzjiKMmm4F0UZv",0.667,0.809,6,0.8353,1,0.255,0.232,0,0.18,0.718,0.4371,0.1593,4,0.0891,14,1,0
"Shadowplay",6925,"6HbTF52swZiGSJ2cvAJ7PU",0.642,0.805,2,0.7633,1,0.0476,0.000781,0.579,0.393,0.352,0.6671,0.1345,4,0.1154,11,1,0
"What You Know",7430,"0CAJdthKDdRjB2h8YOguN6",0.551,0.81,11,0.8253,1,0.0344,0.0155,0,0.169,0.332,0.3379,0.1514,4,0.2989,13,1,1
"Mamma Mia",8085,"4nI8e3fy1hHvhCvJURv5JI",0.746,0.848,2,0.8194,1,0.0331,0.15,0,0.37,0.756,0.635,0.1144,4,0.1364,11,1,0
"MJB Da MVP",8087,"4Ulh0OzG7AsYQif69JtIgS",0.745,0.739,1,0.8232,0,0.083,0.131,0,0.101,0.481,0.46,0.1059,4,0.0757,11,1,0
"Feel Good Time",8088,"2oBays3WwAHXspT84n5Lhg",0.558,0.823,10,0.8204,1,0.132,0.0102,1e-04,0.209,0.564,0.6365,0.128,4,0.1236,9,1,0
"When the Lights Are Down",8090,"44mommx98x2Dh3Ud9fdbym",0.303,0.939,10,0.7819,0,0.0671,5.55e-05,0.0128,0.108,0.369,0.7818,0.1185,4,0.1117,14,0,0
"Hemorrhage (In My Hands)",5746,"1sjrDQXqAa9V07FjKIlAQ4",0.301,0.823,1,0.8316,1,0.0433,0.000144,3e-04,0.0833,0.372,0.6993,0.1281,4,0.1808,8,1,0
"Good Girls Go Bad",8092,"7kMfu3KUydmrFVGEAhjtyl",0.594,0.874,0,0.8392,1,0.0815,0.0116,0,0.549,0.628,0.5518,0.1029,4,0.1275,7,1,0
"Love Drunk",7755,"20X9OeC606XNwEtDBOym5u",0.44,0.976,10,0.851,1,0.141,0.00177,0,0.16,0.412,0.69,0.1217,4,0.0809,12,1,0
"Nee Partha",7051,"2Hf0Puh1w4HvTae2HSw6Hu",0.402,0.215,0,0.6429,0,0.0306,0.783,0.0185,0.103,0.167,0.505,0.1599,3,0.0864,18,0,0
"There's Nothin",8093,"5w86HjXc60QjhMUAFAeLTf",0.703,0.782,5,0.8297,1,0.141,0.202,0,0.476,0.862,0.4187,0.1211,4,0.2114,10,1,0
"Gasolina",7398,"6jEZLz3YpnEBRpVkv35AmP",0.857,0.801,0,0.7793,1,0.0618,0.332,0,0.0789,0.753,0.4416,0.1005,4,0.2349,12,1,0
"More Like Her",7804,"6vMiU1tMnWXkWlmMWjX6ZN",0.556,0.393,11,0.7773,1,0.025,0.238,0,0.0979,0.213,0.6106,0.1106,4,0.2059,10,1,0
"The Space Between",4785,"65KzDXZm9aQt8sA1k0ZVG3",0.406,0.73,9,0.784,1,0.0315,0.0471,0,0.229,0.207,0.7821,0.1313,4,0.0872,10,1,0
"I Wanna Talk About Me",6544,"3VHevS1BocAcrihLnl11DG",0.765,0.87,5,0.8075,1,0.0499,0.168,0,0.125,0.684,0.4879,0.0951,4,0.2007,8,1,0
"Stranger In My House",5946,"08GOEVXupC6ECbulhPGQKm",0.676,0.601,0,0.8136,1,0.0297,0.103,0,0.147,0.206,0.5517,0.1583,4,0.2324,13,1,0
"New Theory",8096,"230SHXjjyWkT7Zorx6hsiy",0.549,0.865,7,0.8799,1,0.0523,0.0505,0.189,0.147,0.355,0.4623,0.0856,4,0.2154,7,0,0
"BedRock",8099,"3iL2l5gUqyPS6vDwJFgJTR",0.733,0.664,8,0.7865,1,0.295,0.102,0,0.191,0.557,0.6808,0.16,4,0.0937,16,1,1
"Koi Fariyaad",3349,"2WmUiGBse5FhZ6XhK86jXe",0.403,0.439,9,0.5928,0,0.0555,0.073,7e-04,0.0828,0.325,0.3902,0.3176,4,0.1211,25,0,0
"Grillz",8101,"0Aqlt4N5h6rUtKnd09VXpr",0.863,0.514,4,0.7632,0,0.249,0.0419,0,0.301,0.843,0.3817,0.1494,4,0.1027,13,1,1
"Wat Da Hook Gon Be",8102,"6njG8EYG1lrROn8P6q46eq",0.927,0.596,10,0.7672,0,0.301,0.0979,0,0.283,0.914,0.437,0.1205,4,0.084,13,1,1
"Truth Is",6862,"3QfsB9tPwAjMb5b9P7r3Z5",0.707,0.451,11,0.6956,1,0.0761,0.309,0,0.0524,0.616,0.3368,0.128,4,0.1486,9,1,0
"Let's Go",8104,"1fLibtVj3MrNTwRZq5yUOs",0.748,0.767,11,0.7511,0,0.172,0.0267,0,0.334,0.519,0.6161,0.1189,4,0.1128,9,1,1
"If I Was Your Man",4957,"5PH2eU6P5LdnwDezBu8334",0.71,0.477,1,0.759,1,0.0397,0.167,0,0.128,0.143,0.4367,0.1254,4,0.1975,11,1,0
"Bring On The Rain",8107,"1OnXz5v4hVdrNLJ9N4MqzL",0.468,0.404,5,0.7631,1,0.0286,0.689,0,0.177,0.148,0.6353,0.1301,4,0.1095,10,1,0
"You Raise Me Up",8109,"4TbNLKRLKlxZDlS0pu7Lsy",0.25,0.136,10,0.6572,1,0.037,0.673,2e-04,0.107,0.0981,0.5432,0.1626,4,0.1097,12,1,0
"Behind These Hazel Eyes",6882,"0AKAxdNkwq9ZxRdW1DN9zW",0.548,0.889,9,0.8184,1,0.0382,0.00165,0.0011,0.197,0.425,0.4142,0.1045,4,0.1502,7,1,0
"Who I Am Hates Who I've Been",7791,"23zxVVtHjo2mbtAoAg5XB4",0.398,0.902,3,0.8435,1,0.0861,0.00289,0,0.066,0.491,0.7674,0.1252,4,0.1002,10,1,0
"Gotta Get Thru This",8112,"747tpec1a0Hfqvj2za1pBs",0.837,0.765,7,0.8114,0,0.0631,0.0852,1e-04,0.1,0.912,0.6144,0.081,4,0.1317,10,1,0
"Hand Of Blood",7244,"5JWDt4NZNiZQR8iMenaa7h",0.375,0.985,8,0.86,1,0.0936,0.000246,0,0.07,0.455,0.4345,0.116,4,0.1209,9,0,0
"Before He Cheats",6598,"0ZUo4YjG4saFnEJhdWp9Bt",0.519,0.749,6,0.8478,0,0.0405,0.271,0,0.119,0.29,0.6803,0.1051,4,0.1544,9,1,0
"Heard 'Em Say",8118,"6yIjtVtnOBeC8SwdVHzAuF",0.727,0.696,7,0.7402,0,0.165,0.0535,0.0454,0.128,0.559,0.4373,0.1074,4,0.0979,8,1,1
"teachme",7263,"0ODFPypnJLE6hKgahiuSzn",0.499,0.61,8,0.8092,0,0.135,0.473,0,0.0722,0.436,0.7956,0.1429,3,0.1415,12,1,0
"Omigod You Guys",8121,"2av1BBGdN9DW1u7rvoRhMM",0.57,0.481,7,0.7094,1,0.645,0.497,0,0.425,0.622,0.7357,0.1965,4,0.0959,16,0,0
"Zara Sa",8122,"18YHbIhrleUkKKj2DvEp79",0.467,0.91,11,0.8534,0,0.0516,0.12,3e-04,0.271,0.696,0.7534,0.1696,4,0.0957,15,0,0
"Wall To Wall",6957,"5Zu4UO0QlderRYNPFkbJeO",0.596,0.54,7,0.7744,0,0.11,0.00398,0,0.127,0.579,0.8648,0.1195,4,0.155,11,1,0
"Best Of Intentions",5736,"7v3BvPRQS4DcsDzYU0BiVd",0.659,0.468,8,0.759,1,0.0232,0.363,0,0.0964,0.37,0.4557,0.1408,4,0.1784,15,1,0
"Read Your Mind",7337,"6cR1U61DMpYbS2TtNTlSvo",0.755,0.381,8,0.775,0,0.0711,0.291,0,0.0974,0.695,0.3363,0.1446,4,0.6066,6,1,0
"Shortie Like Mine",8127,"6oUGAx0vkBcnGzYkvw0ZsA",0.758,0.642,7,0.7442,0,0.221,0.0745,0,0.191,0.701,0.6535,0.1475,4,0.1081,15,1,0
"Forever & Always",6823,"47HtKpfzpAt8rQjjXWotFj",0.608,0.821,10,0.8119,1,0.0576,0.0752,0,0.11,0.544,0.589,0.1209,4,0.1703,8,1,0
"Ass Up - Original Radio Edit",7184,"28x5bKzUrZR7evE7JM0vnr",0.765,0.655,11,0.7506,0,0.0408,0.00901,0,0.108,0.458,0.5981,0.0946,4,0.3131,5,0,0
"Master of None",8132,"3stWWPN41byqp8loPdy92u",0.492,0.344,5,0.5905,1,0.0259,0.674,0.531,0.0933,0.247,0.3978,0.1047,4,0.0807,9,0,0
"Tell Me Baby",3321,"0itNMuBHye9fu392b4e9oa",0.695,0.993,0,0.8522,1,0.0612,0.00177,0.0025,0.0814,0.281,0.4966,0.1348,4,0.425,4,1,0
"When The Sun Goes Down",8136,"5vLonpxn4VN0A8GtQOBSG0",0.798,0.741,9,0.7727,1,0.0284,0.0432,0,0.252,0.708,0.4827,0.1615,4,0.1295,13,1,0
"Somebody Like You",6616,"0b9djfiuDIMw1zKH6gV74g",0.624,0.84,4,0.795,1,0.0337,0.108,5e-04,0.144,0.656,0.5107,0.1817,4,0.0857,11,1,0
"Good Time",4970,"6lyKOW0FNW6aAZdKVgoM8m",0.652,0.767,9,0.6942,1,0.0372,0.0355,0,0.397,0.73,0.6073,0.1716,4,0.1725,12,1,0
"Selfish",8139,"7sZCAHP2duHwr5M5K7lHsb",0.71,0.597,7,0.7799,1,0.239,0.221,0,0.432,0.49,0.4405,0.1209,4,0.1742,8,1,1
"A Little Less Sixteen Candles, A Little More Touch Me",2807,"4pmU8AtVu9qU40Xd9zjEfA",0.538,0.889,7,0.842,1,0.0596,0.00702,0,0.312,0.695,0.612,0.0858,4,0.1136,9,1,0
"The Business",8142,"33PowGnnFPgWSGHcGIQX1U",0.63,0.726,7,0.8036,1,0.177,0.00867,0,0.0864,0.327,0.6132,0.1386,4,0.0937,12,1,1
"Waking the Demon",7244,"1ZEoYuekZQo62DLFtPVdqT",0.306,0.995,2,0.8503,1,0.1,2.98e-05,0.0086,0.254,0.135,0.5884,0.1348,4,0.1471,8,0,0
"Fiesta De Locos",6784,"59D4j5PrF6szUbL06uC7Ir",0.771,0.927,9,0.8142,1,0.292,0.268,0,0.0998,0.734,0.4827,0.1472,4,0.1081,14,0,1
"He Could Be The One",7154,"07HPV6hzecJmMJwsIX8YVU",0.602,0.894,4,0.8337,1,0.032,0.00154,0,0.433,0.643,0.5795,0.0932,4,0.1003,9,1,0
"Play",8146,"5CWyE2OcZI1HVnHBh4RrKF",0.837,0.658,1,0.7466,0,0.126,0.000213,0.122,0.243,0.586,0.4371,0.1239,4,0.2422,10,1,1
"Slow Jamz",8148,"3A4cpTBPaIQdtPFb5JxtaX",0.559,0.733,2,0.7974,0,0.171,0.314,0,0.284,0.611,0.6675,0.1773,4,0.2074,10,1,1
"Let's Get It Started",6630,"3qK8x4GZcIkzTz9JEqvIF5",0.785,0.794,2,0.872,1,0.113,0.103,0,0.196,0.783,0.483,0.1158,4,0.1952,7,1,0
"Southside",8149,"7lurcq2Yw96B1K0KOJAHxg",0.687,0.404,9,0.715,0,0.0812,0.377,0,0.0813,0.448,0.345,0.1536,3,0.4001,7,1,0
"Grace Kelly",8151,"7dzUZec5MnWMyQnk5klnKR",0.671,0.82,0,0.7944,1,0.048,0.0194,0.0133,0.361,0.685,0.5628,0.0975,4,0.1026,8,1,0
"Wasted",6598,"5d98TnYzxQmFE4vKgzWXuT",0.548,0.775,8,0.8485,1,0.0306,0.0936,0,0.0721,0.311,0.437,0.1513,4,0.1031,12,1,0
"Half Mast",7002,"49Hkgl03InFFqBklOQxunt",0.775,0.736,0,0.8123,1,0.0303,0.00373,0.0067,0.506,0.778,0.584,0.1265,4,0.1461,11,0,0
"Go On Girl",6729,"3QE7ObGjkt1kYnhLvZPRUy",0.637,0.521,4,0.7694,1,0.109,0.155,0,0.0945,0.562,0.3859,0.1433,4,0.0786,14,1,0
"Lips Of An Angel",6959,"40LQiUUUKXVGyNs09lHVjW",0.476,0.736,2,0.8034,1,0.0343,0.0217,0,0.203,0.251,0.5938,0.1436,4,0.1442,9,1,0
"Here To Stay",7771,"5NHTtXGCdO7ul16xr0q93w",0.564,0.947,2,0.8116,1,0.0448,7.81e-06,0.828,0.373,0.351,0.46,0.1493,4,0.1138,13,1,1
"This Woman's Work",5972,"741OE401HO7ZCaPhEqCZ7w",0.467,0.329,8,0.7218,1,0.0326,0.676,0,0.108,0.141,0.5227,0.1302,4,0.1004,11,1,0
"Sweetest Girl (Dollar Bill)",8157,"4liGjmhCupa7RP9JaQELYx",0.733,0.744,1,0.8437,1,0.0553,0.0772,0,0.341,0.529,0.4256,0.1307,4,0.1009,11,1,0
"Lifestyles Of The Rich And Famous",6903,"2g2a5kDeZexbUTD8abcvm6",0.62,0.93,1,0.8399,1,0.0374,0.00043,0,0.0686,0.609,0.4886,0.099,4,0.0723,7,1,0
"It Feels So Good",8158,"4Y8q64VnhD0vFYy9g2WFpi",0.634,0.677,5,0.7625,0,0.0304,0.0117,0.001,0.126,0.558,0.621,0.1305,4,0.1205,9,1,0
"Stay Fly",8161,"5MYFw4T2gy52pOGBN4EYHS",0.789,0.881,11,0.7952,1,0.0331,0.108,0,0.355,0.647,0.6132,0.1279,4,0.1786,9,1,1
"Say Yes",8163,"2fE4MbwX3QGMzNaMjGVhtw",0.747,0.398,5,0.6406,0,0.0743,0.211,0,0.113,0.428,0.5423,0.1477,1,0.1016,10,1,0
"Got Some Teeth",8165,"7tszeVkfxO5ISkjZWpIG88",0.785,0.864,10,0.8556,0,0.192,0.19,0,0.345,0.776,0.4899,0.1219,4,0.1077,12,1,1
"Go!",7708,"4JNTpbntShpUpACDUzwHV5",0.838,0.763,10,0.6794,0,0.227,0.0915,0,0.123,0.544,0.4828,0.1201,4,0.1261,11,1,1
"Tim McGraw",6823,"0Om9WAB5RS09L80DyOfTNa",0.58,0.491,0,0.7801,1,0.0251,0.575,0,0.121,0.425,0.3496,0.1251,4,0.1418,13,1,0
