"track","artist","uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","chorus_hit","sections","target","explicit"
"We Found Love",11540,"6qn9YLKt13AGvpq9jfO8py",0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,215227,4,23.15281,12,1,0
"Danza Kuduro",11541,"2a1o6ZejUi8U3wzzOtCOYw",0.4,0.915,0,-4.89,1,0.28,0.0846,0,0.0503,0.878,88.917,198773,3,27.51781,6,1,0
"I Don't Get Tired (#IDGT)",11546,"6HMHgBHdLBQ0QYIaOp2gse",0.492,0.698,1,-5.606,1,0.171,0.0524,0,0.428,0.288,139.953,209707,4,26.61442,10,1,1
"Drank In My Cup",11547,"3m8CQnnfJJp4eQMWWl3zay",0.451,0.632,8,-7.98,0,0.297,0.0114,0,0.198,0.234,132.89,232160,4,44.72772,10,1,1
"Roger That",7769,"4UXpJDvdsfneLvT09oJocg",0.482,0.627,2,-7.561,1,0.116,0.00827,0,0.701,0.293,157.58,209827,4,25.27673,12,1,1
"Stuck Like Glue",6820,"0JcKdUGNR7zI4jJDLyYXbi",0.702,0.795,1,-4.764,1,0.0568,0.329,0,0.0505,0.836,83.961,247587,4,19.12229,14,1,0
"Hold It Against Me",5090,"7Dyq1bhhjknLKEGg4k5NLr",0.648,0.722,0,-4.813,0,0.0427,0.0103,0,0.24,0.389,132.973,228827,4,38.19643,10,1,0
"Knock Knock",7279,"4fuPFCrsnZ85emMfL52CKp",0.34,0.954,6,-3.576,0,0.11,0.0828,0.566,0.173,0.196,169.924,242824,3,33.32612,12,0,0
"I Can't Get Enough",11552,"1WSGTYKLEpKfNQYYW5Oymt",0.541,0.468,10,-4.039,0,0.362,0.404,3.65e-06,0.358,0.69,95.266,158027,4,17.66497,8,1,0
"Marry Me",9323,"0OWZFobGSIW9GrSlQ9C5pc",0.333,0.412,3,-8.633,1,0.029,0.0977,0,0.113,0.474,85.028,205453,4,31.63309,8,1,0
"Ring",11558,"5DfWF0jqMgZDCiu9zJENTA",0.767,0.543,1,-7.881,0,0.103,0.049,0,0.115,0.485,106.029,177140,4,26.18065,9,1,1
"Drip Too Hard",11561,"78QR3Wp35dqAhFEc2qAGjE",0.897,0.662,1,-6.903,0,0.292,0.0852,0,0.534,0.389,112.511,145543,4,33.15747,7,1,1
"Take A Little Ride",6570,"2o5mwv7hvas1jdUg14Nihv",0.472,0.866,2,-3.771,1,0.0413,0.044,0,0.213,0.775,163.867,187613,4,37.1832,9,1,0
"Just A Dream",6966,"3ZdJffjzJWFimSQyxgGIxN",0.531,0.752,1,-6.161,1,0.0305,0.0421,0,0.12,0.103,89.917,237800,4,49.51192,9,1,0
"When The Party's Over",9076,"43zdsphuZLzwA9k4DJhU0I",0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,196077,4,37.4714,11,1,0
"Felices Los 4",9875,"1RouRzlg8OKFeqc6LvdxmB",0.766,0.756,5,-5.861,1,0.132,0.213,0,0.349,0.716,94.027,230000,4,29.5999,10,1,0
"Black Fur",10691,"3Ipgo2twyvBySMwsTzunlH",0.758,0.49,6,-7.98,0,0.032,0.357,0.000699,0.0795,0.428,119.969,291580,4,48.54836,13,0,0
"Brighter Than The Sun",6919,"5YTtTbqxUzJHD3CpbNHerP",0.629,0.793,9,-5.942,1,0.0346,0.00952,1.14e-06,0.218,0.587,95.983,231213,4,29.83218,9,1,0
"Chained To The Rhythm",11566,"7qvxFz3JodM0A7xEM7k3YD",0.446,0.8,0,-5.404,1,0.174,0.0814,0,0.199,0.474,189.89,237733,4,30.93229,10,1,0
"Here",9055,"1wYZZtamWTQAoj8B812uKQ",0.376,0.821,0,-3.974,1,0.104,0.0785,0,0.0823,0.331,120.462,199453,4,42.95002,10,1,0
"Show Yourself",11568,"50WeOnXhM1H7AZEeIDoWfZ",0.321,0.429,6,-7.073,1,0.0302,0.724,9.1e-05,0.0606,0.174,123.421,260907,4,53.77639,12,1,0
"Sad!",9111,"3ee8Jmje8o58CHK66QrVC2",0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606,4,28.05859,8,1,1
"Dancing With A Stranger",11569,"6Qs4SXO9dwPj5GKvVOv8Ki",0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,171030,4,29.35413,7,1,0
"Every Storm (Runs Out Of Rain)",6615,"6s3dgEQgen7G85NtYUTEbD",0.526,0.693,0,-6.972,1,0.0327,0.046,9.55e-06,0.247,0.363,107.012,225640,4,89.85497,8,1,0
"Promise",11570,"5IZc3KIVFhjzJ0L2kiXzUl",0.797,0.469,8,-8.112,1,0.0646,0.0599,0,0.0753,0.481,103.057,224240,4,37.98514,11,1,1
"Young And Beautiful",9618,"2nMeu6UenVvwUktBCpLMK9",0.324,0.416,11,-8.92,0,0.0368,0.262,3.69e-05,0.11,0.151,113.986,236053,4,30.90261,13,1,0
"Wolves",11571,"0tBbt8CrmxbjRP0pueQkyU",0.724,0.804,11,-4.614,0,0.0448,0.124,0,0.204,0.306,124.987,197993,4,22.83828,12,1,0
"Money In The Grave",11573,"5ry2OE6R2zPQFDO85XkgRb",0.831,0.502,10,-4.045,0,0.046,0.101,0,0.122,0.101,100.541,205427,4,38.82268,9,1,1
"Nobody's Perfect",11575,"6Nw1WHydftZy2joT2nTiCR",0.793,0.498,8,-11.208,0,0.17,0.0974,1.26e-05,0.13,0.427,119.988,190653,4,33.10234,11,1,1
"Stay",9458,"4H7WNRErSbONkM06blBoGc",0.507,0.48,5,-5.418,1,0.0266,0.449,0,0.147,0.35,86.046,204427,4,67.1074,9,1,1
"Natural",9348,"2FY7b99s15jUprqC0M5NCT",0.704,0.611,2,-6.112,1,0.0409,0.217,0,0.0812,0.22,100,189467,4,29.62402,10,1,0
"Nothing Breaks Like A Heart",11576,"27rdGxbavYJeBphck5MZAF",0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467,4,19.91278,11,1,0
"Perfect Illusion",7322,"56ZrTFkANjeAMiS14njg4E",0.613,0.857,1,-5.492,0,0.0366,0.0012,0,0.358,0.664,124.987,182000,4,30.99727,6,1,0
"#SELFIE",9402,"1HOlb9rdNOmy9b1Fakicjo",0.789,0.915,0,-3.263,1,0.248,0.0135,8.77e-06,0.0818,0.66,127.955,183750,4,38.0043,9,1,0
"Lights Up",9256,"4jAIqgrPjKLTY9Gbez25Qb",0.575,0.621,10,-8.165,0,0.032,0.0392,0.0045,0.141,0.27,101.987,172213,4,56.62833,7,1,0
"Fall For Your Type",11582,"0hRPRbA2B1CYmGNhWhFjwF",0.593,0.393,1,-11.736,1,0.0827,0.394,3.24e-06,0.11,0.193,136.866,269533,4,32.2849,12,1,1
"Close To Me",11583,"5JEx7HbmvHQQswJCsoo9rA",0.574,0.758,1,-5.029,0,0.0621,0.0969,0,0.395,0.492,144.111,182623,4,18.96274,9,1,1
"Pride.",9357,"6IZvVAP7VPPnsGX6bvgkqg",0.665,0.535,4,-7.056,0,0.0572,0.0786,1.68e-05,0.154,0.37,138.842,275253,4,24.99245,13,1,1
"Get Your Shine On",9720,"6s9ICeczYOfbHHIaSMq9jd",0.497,0.927,0,-4.52,1,0.0371,0.00286,1.26e-06,0.413,0.607,96.991,222013,4,76.2574,6,1,0
"Eyes On You",9523,"5AnSllIrgGsCZzZJkVnApx",0.606,0.652,9,-6.982,1,0.0281,0.323,0,0.201,0.476,97.155,182493,4,27.53445,10,1,0
"Sorry For Party Rocking",7393,"48kwdkeHEJEuMzcKklPv5b",0.6,0.877,5,-4.351,1,0.165,0.00213,0,0.413,0.55,133.998,203973,4,16.86094,11,1,1
"Strip It Down",7510,"5XFu5S1vBY7sNHlheCapOz",0.631,0.875,9,-3.589,1,0.0447,0.382,0,0.0867,0.705,137.961,241613,4,94.06356,7,1,0
"I Smile",7033,"0UQDSP8cz6WmLJckO5jqUQ",0.745,0.753,1,-2.408,1,0.164,0.223,0,0.705,0.589,144.057,307973,4,87.93854,9,1,0
"Mercy",9771,"2VIPU72L6tIR4w8J8ap6Kp",0.638,0.367,4,-7.906,1,0.0266,0.84,0,0.0999,0.219,71.957,217120,4,27.75606,11,1,0
"Thinkin Bout You",9156,"7DfFc7a6Rwfi3YQMRbDMau",0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,200747,4,46.28621,7,1,0
"Blank Space",11593,"2ZiJidFdQ30nVJEP4u44l3",0.437,0.863,11,-5.28,0,0.0941,0.00302,0,0.144,0.233,194.073,240928,4,25.84392,15,1,0
"Ilomilo",9076,"7qEKqBCD2vE5vIBsrUitpD",0.855,0.423,5,-15.044,0,0.0585,0.724,0.469,0.0896,0.572,120.02,156371,4,41.30038,9,1,0
"Huntin', Fishin' & Lovin' Every Day",7510,"0dbzWSYpMcRtwjI1S7Pkql",0.543,0.81,0,-4.275,1,0.0368,0.14,1.23e-05,0.145,0.395,76.978,278613,4,74.97608,7,1,0
"Stumble",10489,"3uvALUobqjZvTGAh6737Mb",0.665,0.549,7,-11.388,0,0.0458,0.0917,0.557,0.0583,0.217,91.036,270720,4,32.89457,12,0,0
"Corrido De Juanito",9531,"0ehx1p1HMn7NMKisZaO9oL",0.774,0.603,3,-4.424,1,0.0409,0.455,0,0.0901,0.759,97.58,261973,3,30.30457,13,0,0
"Prometiste",11597,"2UypFzxfaYgMUnQX2k4qtj",0.602,0.398,0,-9.503,1,0.104,0.807,0,0.703,0.603,126.285,305120,4,42.01346,13,0,0
"Find Your Love",7933,"4BycRneKmOs6MhYG9THsuX",0.627,0.614,6,-6.006,0,0.17,0.0211,0,0.0286,0.758,96.038,208947,4,50.83887,7,1,0
"She Ain't You",6957,"3dhvQUA0NyrAea4vQ7X6Gn",0.634,0.716,2,-6.502,1,0.128,0.0341,0,0.0877,0.619,91.039,248107,4,83.98167,8,1,0
"Cash Shit",11599,"2rMAtCaTj16NptyVfEIeAC",0.921,0.635,1,-4.904,1,0.416,0.0218,0,0.0946,0.549,130.028,192540,4,72.16997,7,1,1
"Bailando",11601,"32lm3769IRfcnrQV11LO4E",0.723,0.777,7,-3.503,1,0.108,0.0426,3.68e-06,0.0451,0.961,91.017,243413,4,25.9295,8,1,0
"Sure Be Cool If You Did",6595,"5yIiXdLRE85OBiQmCaUenq",0.576,0.726,11,-4.625,1,0.035,0.255,0,0.108,0.582,136.802,215720,4,33.03755,9,1,0
"Unforgettable",11603,"3B54sVLJ402zGa6Xm4YGNe",0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,233902,4,25.7625,10,1,1
"Pour It Up",7034,"76VtA90NKurNqaQpV126Ue",0.785,0.478,2,-8.735,1,0.0419,0.0254,0,0.0901,0.39,134.002,161200,4,46.81228,8,1,1
"The Race",9147,"3F3N97ZRJJf42YPpwy4iJZ",0.658,0.748,5,-6.323,1,0.201,0.872,5.59e-06,0.609,0.571,151.876,335613,4,25.72797,12,1,1
"Ride",9650,"2Z8WuEywRWYTKe1NybPQEW",0.645,0.713,6,-5.355,1,0.0393,0.00835,0,0.113,0.566,74.989,214507,4,40.27521,11,1,0
"FEFE",11605,"2l8nEO0vsTRCRnGqQty6qx",0.931,0.387,1,-9.127,1,0.412,0.088,0,0.136,0.376,125.978,179405,4,42.51145,11,1,1
"Please Don't Go",10223,"6jg5SRvdGxvJ0DzNV0UqEK",0.699,0.882,4,-3.896,0,0.0311,0.00296,0.0544,0.13,0.657,120.016,196813,4,33.3543,9,1,0
"I Was Never There",9625,"1cKHdTo9u0ZymJdPGSh6nq",0.323,0.737,10,-4.008,1,0.0338,0.142,0.000162,0.163,0.155,113.26,241067,4,69.39824,8,1,0
"whoa (mind in awe)",9111,"7pdF27mSDuPWhppnHAmWHa",0.735,0.525,6,-2.939,0,0.0441,0.653,0.918,0.101,0.369,160.147,157777,4,48.39158,8,1,0
"One Last Time",9191,"7xoUc6faLbCqZO6fQEYprd",0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,197267,4,39.72691,8,1,0
"44 More",10727,"3e7Y6sfFlIdBMJhX7wpqVO",0.824,0.584,10,-7.098,0,0.221,0.0718,0,0.106,0.219,139.965,188600,4,27.4214,8,1,1
"Jungle",11611,"3xgK660fsZH7ZDcOMfIdfB",0.389,0.748,2,-4.461,1,0.0805,0.000821,0.00058,0.358,0.216,78.056,189707,4,46.62973,9,1,0
"Whatever It Takes",9348,"6Qn5zhYkTa37e91HC1D7lb",0.672,0.655,10,-5.021,0,0.0311,0.0362,0,0.117,0.556,134.945,201240,4,29.28261,8,1,0
"Faded",11616,"2NRUU0gP1d8Yif8CpsCW8l",0.831,0.667,1,-8.438,1,0.188,0.0103,0,0.35,0.339,95.073,206667,4,48.81434,8,1,1
"Calma",11617,"5iwz1NiezX7WWjnCgY5TH4",0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,238200,4,32.2684,10,1,0
"Wasted",11618,"1a7WZZZH7LzyvorhpOJFTe",0.742,0.579,0,-5.024,1,0.202,0.0381,0,0.0952,0.502,144.994,258475,4,40.37675,14,1,1
"Tennessee Whiskey",10470,"3fqwjXwUGN6vbzIwvyFMhx",0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,293293,4,102.31339,13,1,0
"See You Tonight",9165,"54RCDE1TAewECyX4WDUVm1",0.497,0.816,9,-6.489,1,0.0563,0.217,0,0.171,0.512,169.966,226320,4,57.39159,7,1,0
"Hold You Down",11619,"2Ima72UXnfvR539afL3SAF",0.525,0.681,6,-4.158,0,0.0683,0.195,0,0.141,0.437,151.875,293120,3,35.26742,12,1,1
"Ballin'",11621,"3QzAOrNlsabgbMwlZt7TAY",0.809,0.545,7,-6.678,1,0.0735,0.392,0,0.151,0.244,97.008,180435,4,40.86731,10,1,1
"Here With Me",11623,"5icOoE6VgqFKohjWWNp0Ac",0.791,0.565,5,-3.933,0,0.0439,0.0623,0,0.156,0.181,99.961,156347,4,39.02639,7,1,0
"I Won't Give Up",7236,"53QF56cjZA9RTuuMZDrSA6",0.585,0.303,4,-10.058,1,0.0398,0.694,0,0.115,0.142,136.703,240166,3,46.165,10,1,0
"Scream",4753,"12eMQUn2GzfsfsQLH53M19",0.616,0.862,7,-5.18,0,0.0973,0.00117,0,0.179,0.569,127.992,234693,4,22.50141,12,1,0
"Scared To Be Lonely",11626,"3ebXMykcMXOcLeJ9xZ17XH",0.584,0.54,1,-7.786,0,0.0576,0.0895,0,0.261,0.195,137.972,220883,4,21.38162,12,1,0
"Balam Pichkari",11628,"18e3XXYCv4Tx8uUl1mP3CN",0.732,0.944,0,-4.115,1,0.09,0.209,0,0.403,0.957,120.019,288903,4,106.55589,10,0,0
"Motivation",11632,"4Cv5dkUBqepa0siwGREihD",0.735,0.679,9,-5.588,0,0.0431,0.18,0.000198,0.0766,0.264,140.858,231173,4,28.18007,10,1,0
"Baguettes In The Face",11633,"2zjGJ0dChMR0KxBZS15aqo",0.883,0.525,2,-8.054,0,0.0633,0.189,0,0.0971,0.312,99.978,174100,4,42.02778,8,1,1
"Roses",11634,"1KVczjazCcCCgM3gXXUl47",0.612,0.601,8,-7.089,1,0.164,0.168,0,0.117,0.525,147.018,223543,4,66.34093,11,1,1
"What The Hell",6950,"2z4U9d5OAA4YLNXoCgioxo",0.578,0.926,6,-3.689,0,0.0548,0.00472,0.0127,0.14,0.877,149.976,220707,4,71.04136,9,1,0
"Sound & Color",10984,"42Z8moYh30XOVffltDDUgK",0.548,0.412,2,-7.398,1,0.0736,0.852,0.611,0.0854,0.151,114.928,183293,4,49.98021,7,0,0
"Tragos Amargos",2118,"7ENNmSQQajwKTPX0m7ejYA",0.607,0.498,0,-5.75,1,0.064,0.544,4.71e-06,0.0777,0.594,155.902,164027,3,40.35097,8,0,0
"When I Was Your Man",9171,"0nJW01T7XtvILxQgC5J7Wh",0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,213827,4,47.40451,9,1,0
"Hope",9111,"2ZRo7axmMPeSVUvDbGkJah",0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,110886,4,30.34884,5,1,1
"Closer",11640,"7BKLCZ1jbUBVqRi2FVlTVw",0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,244960,4,52.01351,11,1,0
"Redbone",9398,"0wXuerDYiBnERgIpbb3JBR",0.743,0.347,1,-11.174,1,0.121,0.167,0.00951,0.103,0.572,160.143,326933,4,29.65921,15,1,1
"Heavy",11641,"104buTcnP2AsxqB7U1FIZ4",0.59,0.671,9,-6.098,1,0.0706,0.0484,0,0.0604,0.438,149.982,169801,4,29.03643,9,1,1
"Yellow Flicker Beat",9125,"0Nf53RDPZEjFrQE4B5n6Vf",0.585,0.61,1,-8.388,1,0.0352,0.103,0.000316,0.113,0.0598,94.971,232507,4,37.01285,9,1,0
"IDGAF",9792,"76cy1WJvNGJTj78UqeA5zr",0.836,0.544,7,-5.975,1,0.0943,0.0403,0,0.0824,0.51,97.028,217947,4,25.44945,10,1,1
"Are You Gonna Kiss Me Or Not",9405,"2TAcwD5KcV9uY3O1tLGV15",0.485,0.701,8,-3.807,1,0.0288,0.039,0,0.0977,0.613,151.948,184920,4,28.68806,9,1,0
"Don't Judge Me",6957,"0NG5gJzPHjYeQmqcmqfopN",0.328,0.498,4,-10.898,0,0.126,0.532,7.94e-05,0.117,0.36,175.918,240173,4,29.60424,12,1,0
"The Edge Of Glory",7322,"0JNdS1n0ifOP25XvhwAMgM",0.581,0.772,9,-6.544,1,0.0401,0.000343,0.0191,0.11,0.361,127.952,320587,4,63.0591,7,1,0
"Backwoods",6968,"3mSAhPW73pyeKoquI7E8B3",0.497,0.932,8,-5.029,1,0.0527,0.0678,2.5e-06,0.116,0.774,157.884,155893,4,32.57092,8,1,0
"Be Careful",9186,"2Yl4OmDby9iitgNWZPwxkd",0.82,0.568,6,-8.23,0,0.411,0.0256,0,0.0952,0.535,152.279,210787,4,26.00978,12,1,1
"Immortal",9160,"6AGON2BGdPmPMJGiiNuuwl",0.744,0.43,3,-10.604,0,0.309,0.455,2.73e-06,0.126,0.266,92.039,201667,4,41.78139,10,1,1
"Royals",9125,"2dLLR6qlu5UJ5gk0dKz0h3",0.674,0.428,7,-9.504,1,0.122,0.121,0,0.132,0.337,84.878,190185,4,44.25913,10,1,0
"I Bet",8184,"20lNo44eUUCnyNNInzwkv9",0.743,0.618,8,-7.227,1,0.0732,0.076,0,0.0731,0.285,129.034,287933,4,71.20857,13,1,1
"Dirt Road Anthem",6570,"2qYsSHsYkihWx043HVJQRV",0.68,0.741,2,-5.055,1,0.0357,0.347,1.87e-06,0.117,0.635,127.024,229400,4,47.76233,9,1,0
"The Crow & The Butterfly",6590,"1LkMC92Zc21awBWSHWZeGp",0.319,0.781,5,-3.496,1,0.0329,0.0013,0,0.0944,0.238,149.002,253600,3,46.90798,9,1,0
"Started From The Bottom",7933,"5DI9jxTHrEiFAhStG7VA8E",0.794,0.522,8,-7.829,1,0.159,0.0328,0,0.156,0.567,86.318,174133,4,45.93537,7,1,1
"So Good",10954,"28GUjBGqZVcAV4PHSYzkj2",0.66,0.9,7,-5.02,1,0.14,0.0403,0,0.219,0.591,85.51,213253,4,26.14998,9,1,0
"Bobby Bitch",9679,"6j8lAie0mdUNreql5d5Ejz",0.921,0.525,11,-8.186,1,0.413,0.0136,0,0.313,0.794,130.747,160383,4,23.63111,9,1,1
"Patty Cake",10062,"0bXFIF7iL17TYLyx8JHziM",0.806,0.77,1,-6.464,0,0.19,0.0252,0,0.0645,0.406,152.094,198110,4,38.31823,13,1,1
"HeadBand",11651,"2LvRR121MWFmmEGkuV2vQP",0.919,0.506,1,-7.14,1,0.304,0.132,0,0.0771,0.273,97.465,220240,4,40.2498,13,1,1
"Por Mi No Te Detengas",10117,"3mV5TTtHnXUeOzRkyFKsVl",0.649,0.307,5,-7.209,1,0.0756,0.575,0,0.0705,0.713,74.833,225213,4,29.32468,10,0,0
"1-800-273-8255",11652,"5tz69p7tJuGPeMGwNTxYuV",0.62,0.574,5,-7.788,0,0.0479,0.57,0,0.19,0.352,100.021,250173,4,39.02545,9,1,1
"Animals",11653,"1TWfkGrhF7ob0nwB2M6knb",0.675,0.868,1,-6.36,1,0.0392,0.00107,0.715,0.374,0.0376,128.007,304229,4,30.69851,12,1,1
"Adore You",7055,"5AnCLGg35ziFOloEnXK4uu",0.583,0.655,0,-5.407,1,0.0315,0.111,3.57e-06,0.113,0.201,119.759,278747,4,28.24512,17,1,0
"Written In The Stars",11654,"61HQWI1Woxup7CnGwVUsdI",0.644,0.945,7,-3.534,1,0.0717,0.0587,0,0.184,0.573,91.017,219560,4,60.29918,7,1,1
"Don't Start Now",9792,"6WrI0LAC5M1Rw2MnX2ZvEg",0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,183290,4,48.15807,7,1,0
"Beez In The Trap",11656,"4It00tEYLwpjQtAhqnjCPC",0.814,0.782,9,-6.005,1,0.218,0.0227,0.00167,0.0956,0.683,150.011,268493,4,51.62654,11,1,1
"Sex With Me",7034,"7BiELrM90hRxpozaIXbsLw",0.58,0.532,1,-5.668,0,0.0424,0.294,0,0.0948,0.39,112.049,206400,4,26.5305,10,1,1
"Just Can't Get Enough",6630,"3JA9Jsuxr4xgHXEawAdCp4",0.659,0.628,0,-8.685,0,0.179,0.186,0,0.105,0.262,94.05,219427,4,31.94109,13,1,0
"Rude Boy",7034,"60jzFy6Nn4M0iD1d94oteF",0.563,0.75,11,-4.496,1,0.127,0.113,0,0.0788,0.812,173.906,222920,4,33.87617,9,1,1
"Fake Love",11419,"3aW0ds4A4tSQDIp75FqWTo",0.557,0.719,2,-4.515,0,0.0372,0.00267,0,0.306,0.344,77.501,242334,4,25.73509,13,1,0
"Only",11659,"4MRT0dDbhqFKl67WzhUbSw",0.573,0.495,8,-7.245,0,0.592,0.405,0,0.0969,0.255,179.196,312027,3,28.52376,17,1,1
"Fade",8070,"3cCxoOgfi6hgt8MNteuiiD",0.752,0.765,9,-5.805,0,0.0908,0.118,0,0.31,0.309,105.998,193748,4,33.0207,7,1,1
"Ishq Wala Love",7216,"1hQia6rxgfM1ly2hE3StWp",0.711,0.295,0,-12.377,0,0.0334,0.533,4.8e-05,0.0782,0.694,135.048,257973,4,52.03765,12,0,0
"Party Monster",9130,"4F7A0DXBrmUAkp32uenhZt",0.572,0.631,1,-8.389,1,0.104,0.188,2.31e-05,0.259,0.219,77.519,249213,4,32.86151,10,1,1
"B.M.F. (Blowin' Money Fast)",11660,"35QGdv6aFbIaLM0Ozr3rHt",0.721,0.863,2,-4.226,1,0.0558,0.0174,0,0.178,0.35,139.981,250307,4,29.19224,13,1,1
"OMG",11661,"1bM50INir8voAkVoKuvEUI",0.781,0.745,4,-5.81,0,0.0332,0.198,1.14e-05,0.36,0.326,129.998,269493,4,37.63586,12,1,0
"H*A*M",11664,"7esMRbSzvLv60O70XLZFbc",0.657,0.523,8,-4.907,1,0.0614,0.0462,0,0.322,0.0382,140.046,275733,4,68.85537,10,1,1
"Beautiful",11665,"4VUwkH455At9kENOfzTqmF",0.638,0.717,2,-4.722,1,0.0337,0.346,0,0.105,0.249,100.027,180000,4,20.43615,10,1,0
"Alejandro",7322,"4lwavw59UjXUPJZtKNdFYp",0.626,0.799,11,-6.612,0,0.046,0.000358,0.00155,0.36,0.369,98.992,274213,4,71.26253,9,1,0
"Downtown",7312,"4kY7rYtE4OQkJNq22OIYRI",0.532,0.825,9,-5.287,1,0.0468,0.18,0,0.296,0.96,169.961,195867,4,23.75097,9,1,0
"Trophies",11666,"6HfOzLLjsaXsehIFEsrxTk",0.747,0.687,1,-7.475,1,0.382,0.155,0,0.137,0.283,143.931,188320,4,53.81262,5,1,1
"Come And See Me",11667,"1wZqJM5FGDEl3FjHDxDyQd",0.717,0.347,11,-10.265,0,0.0636,0.0511,2.43e-06,0.087,0.0589,84.987,235477,4,71.02978,6,1,1
"Nobody To Blame",10470,"4WRRCuJYRq7gUKiupxVH9W",0.534,0.666,9,-9.471,1,0.0335,0.0143,0.0615,0.113,0.59,87.401,244147,4,44.80931,11,1,0
"Voices",8198,"5pemEFax3jfocz4FGHa3UC",0.552,0.788,0,-4.112,1,0.0525,0.38,0,0.15,0.641,76.528,186107,4,63.91567,5,1,0
"Something Just Like This",11669,"6RUKPb4LETWmmr3iAEQktW",0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160,4,28.2344,11,1,0
"Same Old Love",9021,"1BZG99C7Co1r6QUC3zaS59",0.672,0.593,11,-4.01,0,0.0304,0.0223,0,0.214,0.438,98.02,229080,4,22.87933,11,1,0
"Drink A Beer",7510,"1PoGWZbJPGmViVi7CYbDUK",0.483,0.431,8,-7.656,1,0.0343,0.836,5.19e-05,0.199,0.296,78.26,202627,4,43.57437,9,1,0
"Roses",11671,"3vv9phIu6Y1vX3jcqaGz5Z",0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,226739,4,47.93499,11,1,0
"B.E.D.",9525,"1B6TmCvKjC4dopBohVW51x",0.739,0.536,1,-6.501,1,0.0587,0.00368,0,0.0968,0.193,122.022,236147,4,63.13618,9,1,1
"19 You + Me",9134,"7ongSdLv28Z27WeCrzZXwB",0.493,0.67,6,-5.131,1,0.0298,0.319,0,0.102,0.451,151.989,217407,3,40.9923,11,1,0
"Who Are You When I'm Not Looking",6595,"15fZHvjZXoAILTvmt4EXIk",0.412,0.457,4,-9.142,1,0.0288,0.409,0.0187,0.0978,0.202,74.824,187733,4,47.71847,8,1,0
"Long Hot Summer",6616,"3PY88239tYBnAv5LQoU2oY",0.657,0.785,3,-8.428,1,0.037,0.0301,4.62e-06,0.0927,0.769,127.987,273587,4,23.16254,15,1,0
"Cool Kids",9178,"13P5rwmk2EsoFRIz9UCeh9",0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,237627,4,19.57914,11,1,0
"Buy Me A Boat",9328,"2WKLUgklz0VDX5bKTZ3eYD",0.574,0.745,2,-6.663,1,0.0507,0.319,0,0.11,0.693,154.042,179078,4,32.57548,6,1,0
"Turn Up The Music",6957,"1RMRkCn07y2xtBip9DzwmC",0.594,0.841,1,-5.792,1,0.102,0.000238,2.22e-06,0.156,0.643,129.925,227973,4,31.25117,13,1,0
"Rake It Up",11579,"4knL4iPxPOZjQzTUlELGSY",0.91,0.444,1,-8.126,0,0.344,0.022,0,0.137,0.53,149.953,276333,4,26.55611,18,1,1
"You And Me",4785,"12ZdBjNAfRXZZTvMSrJPUb",0.652,0.627,7,-7.313,1,0.0894,0.436,8.11e-06,0.0674,0.315,137.867,340533,3,133.41636,6,1,0
"Mob Ties",7933,"7rC5Pl8rQSX4myONQHYPBK",0.755,0.575,4,-8.393,0,0.0678,0.0456,0.00124,0.276,0.49,85.987,205147,4,24.07639,11,1,1
"Nonstop",7933,"0TlLq3lA83rQOYtrqBqSct",0.912,0.412,7,-8.074,1,0.124,0.0164,0.013,0.104,0.422,154.983,238614,4,24.01108,11,1,1
"Uma Thurman",2807,"5PUawWFG1oIS2NwEcyHaCr",0.622,0.961,4,-2.616,0,0.0669,0.102,0.00016,0.264,0.687,149.962,211573,4,28.20853,7,1,0
"Wagon Wheel",6746,"3xdjjKMcMOFgo1eQrfbogM",0.537,0.66,9,-7.174,1,0.0296,0.455,0,0.135,0.574,148.096,298373,4,20.42786,17,1,0
